9,SFPC021,namba1997,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
10,SFPC021,KanaeTsukimitsu,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
11,SFPC021,yuichiyoshida,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
12,SFPC021,RinkaSasagawa,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
13,SFPC021,hosonuma,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
14,SFPC021,NakatsukaMomoka,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
1,SFPC022,deltazarashi,8,08/25/20 10:18:49,08/25/20 13:34:45,  3:15:56
2,SFPC022,ShuHONDA,7,08/04/20 06:19:02,08/04/20 08:09:43,  1:50:41
3,SFPC022,yanai,4,08/04/20 10:22:39,08/06/20 14:48:25, 52:25:46
4,SFPC022,loveflower,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
5,SFPC022,okakita,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
6,SFPC022,ZatoZatoYuki,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
7,SFPC022,namba1997,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
8,SFPC022,KanaeTsukimitsu,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
9,SFPC022,yuichiyoshida,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
10,SFPC022,RinkaSasagawa,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
11,SFPC022,takanoyuto,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
12,SFPC022,yukakawamoto,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
13,SFPC022,hosonuma,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
14,SFPC022,NakatsukaMomoka,0,01/01/70 09:00:00,01/01/70 09:00:00,  0:00:00
